38.425928	1.436758
113.927503	1.420873
120.685743	1.459809
120.746355	1.439794
181.750932	1.408079
153.204071	1.426058
158.651488	1.448225
249.177115	1.421253
343.590502	1.446943
152.111689	1.425937
83.912951	1.446430
265.186923	1.406754
298.125348	1.438214
275.149325	1.405036
248.332192	1.443967
403.793667	1.415269
302.724370	1.449721
184.999255	1.418371
396.459045	1.444227
369.341758	1.424838
267.254745	1.420830
326.444585	1.452866
393.232256	1.401515
408.723443	1.444723
383.237856	1.416551
423.787501	1.421449
271.222985	1.455080
396.201322	1.412912
250.733421	1.457959
287.404465	1.428306
488.448495	1.454360
270.820986	1.415476
233.895723	1.444611
444.021112	1.419759
278.824349	1.429672
354.442595	1.419135
406.189801	1.444404
464.135011	1.425916
385.757955	1.406384
447.438837	1.400674
343.721741	1.417570
277.969047	1.404320
438.106755	1.416336
481.106751	1.402499
307.830041	1.452031
385.593113	1.406311
520.267761	1.414077
352.379200	1.452219
499.431746	1.426347
390.633859	1.400012
546.242646	1.453295
342.922696	1.413015
399.066223	1.409220
446.262720	1.419252
398.135153	1.421820
539.044186	1.450308
411.717838	1.448662
390.846649	1.400733
302.672601	1.414489
469.262022	1.403768
377.678560	1.445635
325.744966	1.400424
576.464543	1.412039
326.367145	1.410875
324.845654	1.419084
608.323296	1.428267
311.678386	1.449893
305.430422	1.425345
441.290625	1.429678
231.270501	1.410855
494.302944	1.411872
328.088553	1.402125
234.532280	1.417407
391.260849	1.454510
590.066911	1.418953
437.675537	1.442752
491.582029	1.420527
529.825944	1.419133
674.735430	1.423485
581.865164	1.415666
461.751425	1.408789
722.949075	1.400650
442.809706	1.441281
393.672796	1.451626
730.021760	1.411091
365.733584	1.401174
346.658907	1.402364
363.781781	1.406896
670.510064	1.421704
626.641343	1.419341
398.722397	1.427154
561.879804	1.400730
416.702031	1.423504
436.526928	1.427851
761.447860	1.415507
680.211089	1.411499
638.801101	1.425628
553.929756	1.426174
664.352049	1.406735
468.492861	1.414625
332.117920	1.442339
803.194220	1.417835
638.412862	1.440075
557.093032	1.426477
737.548862	1.407033
547.665871	1.428315
690.594433	1.420556
794.844047	1.405195
896.876464	1.419139
766.982885	1.421490
425.215082	1.410342
649.841033	1.412041
514.834356	1.424898
712.859157	1.419044
407.411857	1.455946
623.723389	1.401808
510.547501	1.452602
328.413182	1.414180
637.663766	1.422251
664.268733	1.452803
593.762821	1.409532
862.724485	1.404370
735.016078	1.449300
782.668053	1.423223
780.610487	1.425373
713.323608	1.454394
742.523140	1.440875
559.852027	1.447454
907.744799	1.417699
791.297395	1.408996
318.315006	1.400837
610.823359	1.418753
820.474137	1.418401
686.401007	1.429842
552.108233	1.417609
703.517309	1.420301
689.177118	1.416956
549.166962	1.405733
668.961502	1.422241
907.900905	1.418287
307.551145	1.423973
691.198138	1.430997
558.702449	1.423511
903.444600	1.426000
499.864420	1.401643
873.169583	1.412197
621.347626	1.416177
640.776081	1.454944
890.861577	1.429042
495.121086	1.418549
476.408284	1.402200
459.366881	1.425523
330.171857	1.454815
863.000671	1.412160
657.754911	1.422840
790.437302	1.421290
797.048946	1.452977
852.784502	1.445925
471.477495	1.438466
884.386723	1.423539
706.928947	1.414799
835.555731	1.424530
517.477463	1.418619
724.255691	1.408850
666.145321	1.402712
805.092200	1.459744
733.748087	1.411941
651.995790	1.414572
580.907298	1.421737
689.126196	1.423840
585.914137	1.451527
513.092799	1.413865
604.739435	1.407291
777.216196	1.444764
779.920862	1.450300
620.851711	1.403842
574.991283	1.423186
453.145619	1.416812
846.202741	1.419802
524.519909	1.427091
840.112800	1.427153
400.995392	1.415312
902.884864	1.423070
608.792411	1.405888
967.317119	1.400785
663.032408	1.404639
695.586903	1.459315
684.455337	1.407015
415.011950	1.454453
703.876221	1.409101
810.852604	1.417246
544.726405	1.410295
697.863069	1.453088
570.049889	1.425094
682.015575	1.424927
973.186747	1.410492
787.003859	1.447829
880.878610	1.415046
623.072487	1.421977
732.742029	1.418465
944.034945	1.407413
749.597032	1.403110
450.294500	1.403368
373.373601	1.410743
756.238508	1.448705
983.459358	1.451646
507.916295	1.404359
442.492703	1.402800
993.095023	1.423400
453.569549	1.435956
957.447631	1.423060
631.843010	1.415546
676.005440	1.419190
881.548155	1.401576
334.074438	1.443557
978.230042	1.411654
803.305140	1.450150
544.944593	1.454698
496.722516	1.410880
941.278999	1.453217
978.560532	1.416835
897.684658	1.417979
945.496379	1.405853
710.957874	1.415936
578.314042	1.456244
901.802052	1.401388
739.110646	1.429200
899.835779	1.418678
958.120387	1.406241
731.553749	1.426470
829.152613	1.420569
968.793301	1.425534
790.079903	1.416983
615.379686	1.416891
620.723775	1.414079
961.360755	1.409548
668.295764	1.400677
994.644639	1.402142
659.282898	1.451018
824.265187	1.451129
871.097773	1.419122
939.727968	1.429592
616.500633	1.428537
938.544199	1.457254
948.150271	1.445161
628.659377	1.424562
794.300756	1.414188
950.736205	1.422586
852.810860	1.451538
695.157605	1.418269
673.747072	1.451138
700.430489	1.411519
541.131672	1.443974
687.819663	1.425370
501.556559	1.403634
442.944796	1.411778
527.107455	1.413420
313.296630	1.441304
755.356737	1.449427
719.482916	1.453844
687.856395	1.457892
969.304154	1.401741
353.041799	1.439698
733.519070	1.459593
735.852242	1.415949
980.254527	1.445445
811.124781	1.455574
538.941294	1.410540
908.273181	1.450610
470.118836	1.420255
956.208948	1.454114
885.808872	1.415787
811.426883	1.400538
444.681464	1.440693
958.927122	1.416777
921.805402	1.418216
573.959471	1.459894
600.705953	1.416012
846.063512	1.427898
894.211100	1.428979
445.771143	1.401457
647.668193	1.403718
830.300570	1.405902
951.987654	1.452627
665.887804	1.400892
848.149895	1.427101
875.575611	1.400634
776.742823	1.405464
551.821403	1.400022
727.267714	1.413836
545.764231	1.417345
879.351421	1.403281
649.016879	1.446862
802.130438	1.400070
390.373919	1.438486
386.837343	1.412258
907.262242	1.426023
659.028989	1.448681
899.982484	1.422838
826.354899	1.404172
614.060253	1.423575
980.795522	1.432652
872.436657	1.423340
844.481794	1.428599
963.182306	1.437201
955.390182	1.414784
993.312031	1.440289
905.589978	1.453496
989.416122	1.459075
428.923420	1.427039
990.569734	1.410211
800.363745	1.404794
977.093304	1.419158
687.022827	1.417876
649.967611	1.449078
542.749214	1.412610
653.867978	1.401438
842.959137	1.404898
452.763135	1.402763
658.452018	1.417461
444.910283	1.454923
735.280388	1.452645
907.627841	1.420762
924.133624	1.448716
978.785869	1.421221
638.915356	1.420034
496.290605	1.451077
988.687815	1.403965
968.141300	1.402131
959.580523	1.442545
596.451025	1.420480
637.135833	1.416120
811.797818	1.408060
981.178201	1.455329
991.428773	1.458438
616.961134	1.411086
994.226941	1.452517
832.129461	1.450247
311.577310	1.428731
767.450666	1.449306
672.363200	1.419625
963.268504	1.424892
770.607523	1.425806
617.716517	1.427746
661.706324	1.452864
776.179152	1.452518
974.374765	1.407035
805.768042	1.422268
928.495864	1.427057
431.330696	1.441209
923.434713	1.402420
496.253760	1.413916
509.623572	1.414160
806.228672	1.459000
686.596014	1.417524
932.030656	1.418256
615.477657	1.417353
880.065129	1.416338
648.896356	1.457521
879.870302	1.452282
995.769501	1.440975
953.300005	1.435715
629.041974	1.423533
929.364506	1.413733
497.599417	1.422151
969.797864	1.414090
475.572046	1.410204
606.849243	1.408056
696.654647	1.454396
620.680211	1.401269
635.834279	1.423001
873.245782	1.446394
763.694038	1.420980
615.518689	1.410813
513.591517	1.403177
670.229562	1.418755
793.347453	1.415677
547.060558	1.440955
543.724068	1.414789
721.675629	1.422860
784.775395	1.405778
939.109964	1.403570
725.546385	1.417973
