128.294269	1.404927
194.126389	1.444340
231.554258	1.416656
111.177350	1.438349
132.709567	1.431066
283.959586	1.410098
228.292172	1.421169
275.949006	1.410635
161.737018	1.450984
217.997497	1.418690
317.972857	1.446537
278.922519	1.446041
281.899077	1.403474
270.416060	1.435332
346.574651	1.452778
317.792786	1.444567
324.734475	1.452605
395.163018	1.411959
348.226502	1.435234
375.907867	1.443560
244.092293	1.458679
264.313937	1.406763
404.378412	1.454652
413.423280	1.446751
382.851884	1.458718
474.869557	1.408917
229.003216	1.444222
467.708544	1.437670
496.328625	1.449464
486.755773	1.447393
381.174754	1.417982
511.705706	1.404334
331.387047	1.441502
542.993820	1.416159
390.930564	1.446182
114.421001	1.413863
490.227407	1.441173
444.599390	1.415423
172.164529	1.447508
559.180250	1.435499
529.473193	1.431197
414.435236	1.402373
462.028251	1.456326
620.332087	1.410045
253.090795	1.447948
499.852542	1.459930
370.151829	1.451013
397.865628	1.411712
347.716752	1.422755
467.856648	1.420661
532.478215	1.431844
708.409978	1.415943
324.603394	1.417279
307.816650	1.413609
366.984294	1.456140
556.348437	1.457174
351.949454	1.430713
734.416864	1.419145
609.212411	1.456151
393.195541	1.425311
541.120721	1.416907
525.121123	1.442912
575.116289	1.452348
475.736991	1.407601
613.403372	1.441430
394.628808	1.408866
579.412957	1.405658
809.368027	1.441680
316.645994	1.444399
164.055043	1.449879
514.180201	1.429089
723.771009	1.406652
705.847622	1.408517
620.531628	1.429891
636.022385	1.422185
658.938652	1.451110
500.440024	1.454896
489.899355	1.441884
599.344660	1.451756
563.048182	1.456354
442.709150	1.405642
821.139911	1.417100
522.516040	1.415860
638.897809	1.426417
743.038626	1.410879
870.986256	1.445208
711.198479	1.415885
914.412414	1.437077
795.409166	1.425495
616.590804	1.457033
918.163495	1.404861
253.300638	1.415683
557.027409	1.450138
455.055951	1.452336
754.670412	1.406629
667.741333	1.432661
453.801365	1.457555
595.418356	1.452433
867.982084	1.426022
544.055441	1.406333
953.646143	1.415395
776.426185	1.442045
679.971606	1.416699
902.944804	1.410338
822.832466	1.413620
778.967859	1.458614
690.544527	1.405819
379.223794	1.442337
703.875317	1.402992
851.285773	1.451140
839.959083	1.413055
741.396396	1.453033
403.253331	1.451457
458.628307	1.445935
397.456983	1.406774
464.538615	1.435262
607.679847	1.400215
504.172363	1.421261
565.242550	1.414216
552.907216	1.446682
577.933838	1.422784
850.508433	1.404487
979.998532	1.420809
734.949609	1.410965
837.224464	1.438506
729.416257	1.435998
331.636222	1.406382
652.739867	1.453796
637.418659	1.438604
808.499065	1.449292
901.596378	1.432164
442.032946	1.416085
859.893905	1.445745
294.669630	1.422833
464.789797	1.441591
544.863919	1.452051
819.383750	1.457316
920.876335	1.448017
735.621656	1.432590
999.936896	1.449167
397.853174	1.407605
459.863155	1.451594
955.335882	1.446231
840.916736	1.450364
961.878957	1.445074
988.972980	1.401451
534.883515	1.453077
901.433730	1.400881
862.387270	1.418865
391.995295	1.447335
655.342567	1.449688
500.215358	1.404674
952.297279	1.432245
720.777732	1.457477
968.781866	1.439673
671.759308	1.422644
661.380151	1.407214
713.824761	1.432213
722.977570	1.441012
472.119510	1.409178
930.153860	1.430115
931.391156	1.446903
362.506632	1.400976
818.073238	1.452233
819.903822	1.449320
685.977075	1.449722
900.014103	1.452335
842.115355	1.455984
878.437577	1.415871
437.839835	1.405540
478.813198	1.415405
831.935923	1.440610
463.178162	1.419379
554.442366	1.430852
518.020253	1.454797
460.544234	1.422749
840.839326	1.454492
827.132142	1.402354
667.165660	1.418564
973.627684	1.456228
858.926093	1.451072
684.726074	1.449242
500.855592	1.407760
789.693863	1.404824
792.430008	1.456962
428.373676	1.452935
811.258704	1.402670
784.875809	1.434693
669.316929	1.427690
960.586039	1.455784
820.875248	1.444929
829.503543	1.426364
872.213243	1.452152
562.520969	1.400072
459.819520	1.428231
607.745339	1.441314
675.133269	1.405917
888.345551	1.400520
699.443213	1.445911
488.841974	1.454706
905.180621	1.458134
934.570827	1.409349
848.761660	1.410724
901.456490	1.438793
558.047383	1.441212
298.063827	1.402531
973.717389	1.414689
586.315331	1.431106
526.381680	1.459326
712.878890	1.441748
359.997485	1.442780
914.530634	1.418941
797.878721	1.413737
929.324887	1.426306
900.815958	1.459761
638.488017	1.409071
671.648090	1.402046
393.436290	1.401323
398.636134	1.406079
981.793071	1.429121
999.772997	1.405780
856.096641	1.407825
760.871641	1.457686
865.292817	1.429980
790.164745	1.403692
996.992890	1.432266
767.771662	1.426473
918.965507	1.417317
726.779028	1.448772
729.049815	1.455377
707.680979	1.441676
977.791241	1.424158
702.450570	1.450451
510.859631	1.417457
829.138134	1.456334
761.722618	1.455157
597.168359	1.407569
949.204028	1.456437
488.301615	1.416902
963.246259	1.441166
972.603304	1.455346
866.129966	1.403356
990.026602	1.433497
224.343311	1.456602
898.393614	1.443278
531.953490	1.407861
618.331059	1.400053
555.955495	1.401735
646.959371	1.419370
755.317356	1.459930
943.774907	1.433910
627.336504	1.409304
905.320367	1.407193
679.267736	1.407547
723.230580	1.401068
844.916120	1.449560
689.763951	1.455418
649.252759	1.423155
521.901732	1.402061
690.728900	1.426019
945.908315	1.433933
893.007960	1.449632
773.894562	1.407783
768.397354	1.457848
685.947664	1.437269
781.413895	1.435034
673.474531	1.453027
932.199604	1.448451
598.784982	1.407165
503.180354	1.423733
837.955283	1.454186
547.399148	1.405629
692.937211	1.420365
560.967693	1.400814
489.622959	1.407661
756.116173	1.417887
552.890004	1.400816
962.861760	1.459564
838.277971	1.427092
582.306476	1.423451
780.677502	1.412158
943.021115	1.458598
457.926841	1.457362
743.405877	1.448856
983.992506	1.416248
697.486710	1.448482
524.322786	1.456060
698.805863	1.457015
869.723484	1.409370
744.272528	1.415664
997.197723	1.447678
860.540040	1.402670
860.862894	1.446738
647.507796	1.402153
329.545994	1.400916
567.497731	1.414732
769.796728	1.452292
998.151615	1.459023
659.441353	1.412543
699.771544	1.455105
775.174693	1.444597
979.216456	1.457477
628.427728	1.440222
683.803050	1.445803
890.516324	1.446460
825.221269	1.438223
823.500207	1.444225
531.620097	1.451737
604.719263	1.451035
742.358218	1.418389
965.514632	1.455216
760.052101	1.457387
847.484421	1.410591
932.173304	1.413650
604.061132	1.445073
987.221252	1.455803
739.688485	1.404157
702.761690	1.426038
876.003245	1.423024
788.498131	1.453607
796.155385	1.459204
612.934476	1.422621
813.170981	1.450689
885.982663	1.453269
916.624740	1.459126
644.433047	1.417735
902.318911	1.451968
788.358968	1.402809
903.583597	1.411981
742.713780	1.455453
784.940700	1.406172
897.159997	1.412910
929.110875	1.456219
842.681010	1.433680
622.274209	1.403470
783.490166	1.414093
648.704235	1.438370
705.343417	1.459357
